district_code,month,flood_index,heat_index,rainfall_anomaly_z,temp_anomaly_z,ndvi,flood_events_count,heatwave_days
D-042,2024-02,100.0,35.98,2.759,-0.446,0.51,4,0
D-042,2024-03,100.0,59.54,2.944,1.398,0.427,1,4
D-042,2024-04,100.0,72.19,2.528,1.209,0.358,9,4
D-042,2024-05,87.89,74.51,2.791,0.473,0.343,1,7
D-042,2024-06,88.37,80.39,1.443,1.509,0.284,0,3
D-042,2024-07,81.46,74.71,0.978,-0.043,0.395,2,6
D-042,2024-08,68.39,69.37,1.928,1.447,0.397,4,2
D-042,2024-09,62.29,72.72,0.616,2.314,0.412,1,6
D-042,2024-10,64.8,60.17,0.211,0.773,0.424,0,3
D-042,2024-11,69.46,46.31,-0.36,0.067,0.51,2,1
D-042,2024-12,86.48,49.26,1.91,-0.554,0.45,5,2
D-043,2021-01,66.63,42.17,0.656,-0.57,0.476,1,1
D-043,2021-02,72.04,41.98,1.734,-0.039,0.518,0,2
D-043,2021-03,70.05,48.36,0.185,-0.243,0.438,5,2
D-043,2021-04,68.15,65.57,0.448,0.121,0.42,3,3
D-043,2021-05,75.92,72.79,1.424,-0.565,0.371,2,1
D-043,2021-06,69.94,76.81,0.077,2.148,0.378,1,3
D-043,2021-07,56.53,72.44,0.818,1.548,0.396,1,4
D-043,2021-08,50.01,63.02,-0.067,-0.848,0.44,1,5
D-043,2021-09,48.3,49.15,0.828,0.522,0.477,2,1
D-043,2021-10,43.33,29.77,0.412,-1.834,0.541,1,2
D-043,2021-11,54.75,18.33,0.638,0.324,0.526,1,2
D-043,2021-12,60.64,17.7,-0.215,-2.119,0.587,2,1
D-043,2022-01,68.45,25.61,0.886,-0.258,0.546,1,1
D-043,2022-02,84.87,32.3,2.238,-1.825,0.491,1,3
D-043,2022-03,91.05,44.17,1.712,-0.155,0.501,4,2
D-043,2022-04,91.38,60.55,2.756,0.812,0.454,3,5
D-043,2022-05,76.78,70.85,2.349,0.489,0.415,4,2
D-043,2022-06,70.38,69.3,1.282,1.267,0.427,1,2
D-043,2022-07,53.97,62.14,0.329,0.707,0.439,1,6
D-043,2022-08,46.36,49.65,0.954,0.564,0.541,3,1
D-043,2022-09,48.7,35.95,0.112,-0.316,0.552,2,4
D-043,2022-10,50.4,32.11,1.116,-0.487,0.507,0,6
D-043,2022-11,62.62,26.02,0.626,-0.419,0.594,2,3
D-043,2022-12,73.15,24.91,2.418,-0.573,0.569,1,2
D-043,2023-01,72.94,37.03,2.644,-0.169,0.485,3,1
D-043,2023-02,76.1,46.26,1.757,0.722,0.477,0,4
D-043,2023-03,83.86,54.09,2.217,1.235,0.481,0,5
D-043,2023-04,84.48,61.04,2.174,0.565,0.411,3,1
D-043,2023-05,76.92,77.74,2.684,2.022,0.4,3,7
D-043,2023-06,68.11,80.14,0.534,0.986,0.432,1,5
D-043,2023-07,52.8,81.56,-0.2,1.393,0.404,2,3
D-043,2023-08,41.77,70.71,0.036,0.817,0.446,2,5
D-043,2023-09,36.38,58.7,0.345,1.077,0.486,1,8
D-043,2023-10,40.08,51.58,0.824,0.348,0.489,0,7
D-043,2023-11,48.66,42.55,0.898,0.561,0.553,1,1
D-043,2023-12,66.29,36.87,1.198,0.518,0.529,2,5
D-043,2024-01,83.56,34.85,1.912,1.335,0.55,2,3
D-043,2024-02,84.61,46.16,1.955,-1.135,0.475,0,2
D-043,2024-03,86.73,62.66,2.181,1.125,0.444,2,4
D-043,2024-04,91.08,68.31,1.256,0.014,0.398,1,5
D-043,2024-05,84.18,79.34,1.627,1.983,0.361,0,9
D-043,2024-06,76.58,82.77,1.11,2.639,0.327,4,1
D-043,2024-07,56.64,76.01,-0.095,-0.115,0.432,1,5
D-043,2024-08,53.03,73.0,0.361,-0.158,0.409,2,10
D-043,2024-09,50.49,63.16,-1.117,1.623,0.411,0,3
D-043,2024-10,48.65,56.31,0.235,0.601,0.483,0,8
D-043,2024-11,48.74,43.31,-0.374,-0.013,0.539,1,6
D-043,2024-12,61.21,38.56,0.997,-0.426,0.499,2,2
D-044,2021-01,76.74,50.25,1.523,-0.872,0.434,1,1
D-044,2021-02,86.78,49.68,1.559,-0.066,0.438,3,1
D-044,2021-03,91.88,60.98,3.0,0.647,0.403,2,4
D-044,2021-04,90.35,75.43,0.937,1.296,0.39,2,9
D-044,2021-05,78.7,79.81,0.274,0.672,0.349,2,4
D-044,2021-06,65.66,78.89,-0.633,1.222,0.404,6,3
D-044,2021-07,61.52,72.19,0.896,1.015,0.438,2,3
D-044,2021-08,55.11,57.28,-0.987,0.245,0.466,2,0
D-044,2021-09,47.54,46.6,0.578,0.982,0.536,1,1
D-044,2021-10,47.83,39.21,0.139,-0.857,0.545,3,2
D-044,2021-11,66.6,38.49,1.001,-0.81,0.517,1,2
D-044,2021-12,71.53,26.88,1.694,-1.063,0.512,4,0
D-044,2022-01,81.01,29.38,0.846,0.704,0.532,2,2
D-044,2022-02,96.47,42.16,2.501,-0.731,0.481,1,0
D-044,2022-03,100.0,43.7,2.643,-0.085,0.51,3,1
D-044,2022-04,93.25,59.86,0.78,0.734,0.419,2,2
D-044,2022-05,95.67,72.22,2.277,0.563,0.349,3,7
D-044,2022-06,81.05,69.85,1.524,-0.001,0.385,1,2
D-044,2022-07,71.76,69.5,1.019,1.871,0.391,3,3
D-044,2022-08,50.87,56.65,0.175,0.471,0.462,0,4
D-044,2022-09,46.11,48.68,-0.245,-0.127,0.528,0,2
D-044,2022-10,52.32,46.4,0.884,-0.034,0.486,2,2
D-044,2022-11,63.89,47.53,1.119,-0.127,0.504,2,2
D-044,2022-12,69.02,43.94,0.983,0.604,0.469,2,1
D-044,2023-01,74.55,43.82,1.35,0.729,0.537,1,3
D-044,2023-02,78.66,56.95,0.282,-1.095,0.426,0,2
D-044,2023-03,89.31,55.29,2.357,1.046,0.466,0,1
D-044,2023-04,88.94,71.76,0.935,1.736,0.387,2,4
D-044,2023-05,89.14,78.67,1.13,0.567,0.366,2,2
D-044,2023-06,75.32,88.19,2.367,2.251,0.331,4,4
D-044,2023-07,64.79,83.26,-0.388,1.284,0.404,0,4
D-044,2023-08,57.92,73.46,1.263,0.919,0.364,2,2
D-044,2023-09,47.92,60.48,1.247,0.707,0.431,0,6
D-044,2023-10,55.82,52.71,1.449,-0.566,0.473,0,3
D-044,2023-11,69.06,47.15,1.018,-0.496,0.486,1,4
D-044,2023-12,81.61,45.47,0.184,-0.673,0.475,2,2
D-044,2024-01,90.57,44.09,2.293,-1.071,0.474,2,1
D-044,2024-02,92.79,54.2,2.411,1.233,0.377,2,2
D-044,2024-03,96.15,69.75,2.825,-0.304,0.428,5,6
D-044,2024-04,95.57,68.7,1.92,1.541,0.361,5,3
D-044,2024-05,86.34,76.61,1.041,0.707,0.383,3,3
D-044,2024-06,82.87,78.69,1.265,1.707,0.344,3,4
D-044,2024-07,63.82,84.42,1.337,0.498,0.362,2,7
D-044,2024-08,64.77,83.65,2.327,1.07,0.434,1,9
D-044,2024-09,58.16,65.08,1.659,0.485,0.42,0,0
D-044,2024-10,56.53,53.18,-0.78,1.042,0.455,0,3
D-044,2024-11,57.98,38.25,1.397,-0.483,0.528,2,1
D-044,2024-12,66.78,30.11,1.062,-1.011,0.56,0,3
D-045,2021-01,74.85,32.0,1.885,-1.089,0.485,3,1
D-045,2021-02,78.19,38.57,2.818,-0.014,0.47,5,2
D-045,2021-03,80.34,45.27,2.165,-0.298,0.471,1,0
D-045,2021-04,80.89,56.6,1.561,0.343,0.412,3,4
D-045,2021-05,80.43,65.95,1.315,-0.258,0.386,2,2
D-045,2021-06,59.88,60.87,0.481,0.626,0.437,1,3
D-045,2021-07,53.54,61.38,0.634,1.022,0.392,1,3
D-045,2021-08,53.54,47.65,-0.548,-0.588,0.504,2,5
D-045,2021-09,42.23,39.75,0.48,0.297,0.521,1,2
D-045,2021-10,52.13,27.08,0.92,-1.077,0.561,3,3
D-045,2021-11,48.74,20.13,0.255,-1.24,0.574,2,3
D-045,2021-12,55.7,21.35,0.181,-1.596,0.648,0,0
D-045,2022-01,75.75,26.15,1.128,-0.064,0.579,2,1
D-045,2022-02,80.58,33.94,0.542,0.168,0.488,2,3
D-045,2022-03,86.08,40.62,1.077,-0.82,0.502,2,6
D-045,2022-04,78.55,45.79,2.055,0.202,0.452,1,4
D-045,2022-05,73.28,53.23,1.092,0.36,0.441,2,1
D-045,2022-06,62.68,56.58,0.157,0.083,0.494,1,1
D-045,2022-07,47.68,54.73,-0.168,0.739,0.479,0,4
D-045,2022-08,46.63,52.13,-0.051,0.647,0.454,0,3
D-045,2022-09,54.13,36.89,0.053,-0.153,0.518,2,3
D-045,2022-10,52.89,31.84,0.898,0.141,0.538,2,1
D-045,2022-11,65.32,27.9,2.049,-1.816,0.532,1,0
D-045,2022-12,67.22,15.68,1.046,-1.503,0.546,2,1
D-045,2023-01,74.21,19.84,1.377,-0.609,0.603,2,1
D-045,2023-02,80.03,26.53,1.142,-0.779,0.536,5,2
D-045,2023-03,86.73,55.13,2.404,1.4,0.403,1,3
D-045,2023-04,79.5,58.53,1.421,-0.444,0.42,3,5
D-045,2023-05,73.68,63.99,1.638,0.237,0.442,1,3
D-045,2023-06,76.93,64.13,0.563,0.57,0.401,4,5
D-045,2023-07,68.19,53.89,1.204,1.813,0.487,2,1
D-045,2023-08,58.3,41.25,0.838,0.459,0.499,2,2
D-045,2023-09,59.64,46.12,1.473,0.697,0.501,0,2
D-045,2023-10,58.96,33.86,0.466,-0.358,0.548,0,0
D-045,2023-11,60.38,18.75,1.04,-1.29,0.616,1,0
D-045,2023-12,65.69,20.65,2.424,-1.958,0.548,0,0
D-045,2024-01,78.04,24.48,1.436,-0.085,0.518,2,1
D-045,2024-02,76.51,34.87,2.043,-0.172,0.497,0,2
D-045,2024-03,85.18,42.56,1.048,-0.273,0.507,2,1
D-045,2024-04,85.22,54.18,1.445,-0.273,0.464,0,2
D-045,2024-05,77.79,59.73,2.259,1.164,0.43,1,2
D-045,2024-06,68.67,62.29,1.36,0.444,0.425,2,6
D-045,2024-07,54.77,61.6,1.67,1.318,0.388,1,1
D-045,2024-08,48.99,55.42,-0.471,0.503,0.461,1,3
D-045,2024-09,40.33,50.64,-1.354,0.016,0.442,1,3
D-045,2024-10,46.0,39.71,-0.144,0.251,0.551,0,2
D-045,2024-11,46.31,38.2,0.084,0.016,0.562,0,3
D-045,2024-12,53.89,36.29,1.257,-0.49,0.471,2,2
D-046,2021-01,56.23,51.58,0.864,0.361,0.47,0,1
D-046,2021-02,70.91,58.92,0.964,-0.584,0.457,2,3
D-046,2021-03,82.18,57.18,1.065,-0.245,0.44,1,0
D-046,2021-04,72.52,60.44,0.957,1.536,0.428,1,5
D-046,2021-05,60.94,65.4,1.654,0.927,0.394,0,6
D-046,2021-06,53.22,85.96,0.416,1.745,0.404,1,7
D-046,2021-07,42.31,84.03,-1.073,-0.246,0.39,1,6
D-046,2021-08,29.52,74.38,-0.556,0.725,0.439,1,6
D-046,2021-09,31.03,67.28,-0.608,-0.054,0.398,1,7
D-046,2021-10,39.77,54.64,0.801,-1.11,0.496,0,2
D-046,2021-11,38.48,41.08,1.227,-0.114,0.509,0,1
D-046,2021-12,47.93,42.56,0.271,-0.22,0.548,4,2
D-046,2022-01,49.63,49.93,0.687,0.974,0.488,3,2
D-046,2022-02,54.84,60.75,0.987,0.337,0.506,0,8
D-046,2022-03,58.6,72.27,2.135,1.306,0.39,1,4
D-046,2022-04,63.81,80.62,0.74,1.136,0.377,0,4
D-046,2022-05,58.01,90.13,1.048,0.283,0.385,1,5
D-046,2022-06,51.26,93.14,0.928,1.214,0.293,2,5
D-046,2022-07,41.28,81.58,0.056,0.564,0.341,0,5
D-046,2022-08,41.56,73.53,0.068,0.569,0.444,0,7
D-046,2022-09,33.89,71.4,1.154,0.731,0.41,1,3
D-046,2022-10,40.5,58.1,-0.084,1.013,0.458,0,3
D-046,2022-11,44.54,49.91,1.085,0.715,0.517,2,3
D-046,2022-12,53.85,48.26,0.32,0.932,0.447,2,4
D-046,2023-01,61.42,54.75,0.682,1.214,0.448,0,6
D-046,2023-02,64.26,58.77,1.705,-0.031,0.434,4,1
D-046,2023-03,69.22,65.31,0.909,1.019,0.441,1,4
D-046,2023-04,67.26,78.97,2.001,2.733,0.371,5,8
D-046,2023-05,62.33,87.59,-0.059,1.188,0.391,0,1
D-046,2023-06,47.26,91.43,1.676,0.733,0.317,1,10
D-046,2023-07,38.38,88.31,0.178,2.329,0.361,3,6
D-046,2023-08,30.5,87.66,-0.461,1.162,0.325,1,4
D-046,2023-09,25.61,75.62,-0.391,1.561,0.405,1,2
D-046,2023-10,27.35,66.12,-0.796,1.05,0.443,0,5
D-046,2023-11,38.89,60.96,-0.491,1.973,0.479,1,4
D-046,2023-12,40.76,64.32,0.492,0.076,0.401,0,6
D-046,2024-01,53.65,71.69,-0.2,1.404,0.426,2,3
D-046,2024-02,62.65,76.79,0.124,0.684,0.361,1,2
D-046,2024-03,70.8,85.09,0.329,2.317,0.277,4,6
D-046,2024-04,65.03,88.18,1.711,1.573,0.377,0,8
D-046,2024-05,59.02,98.03,1.202,1.784,0.362,0,6
D-046,2024-06,49.8,96.33,0.273,1.656,0.34,3,9
D-046,2024-07,41.33,88.17,0.777,1.257,0.337,1,5
D-046,2024-08,36.49,82.54,0.668,1.171,0.4,0,3
D-046,2024-09,34.95,80.77,-1.025,0.566,0.375,2,7
D-046,2024-10,34.66,74.76,1.294,0.551,0.379,1,2
D-046,2024-11,38.42,63.23,0.342,0.775,0.432,3,5
D-046,2024-12,56.49,62.24,-0.679,-0.583,0.51,1,7
D-047,2021-01,43.26,47.94,0.01,0.668,0.54,1,3
D-047,2021-02,52.6,47.63,-0.739,0.387,0.516,0,4
D-047,2021-03,61.26,65.13,0.364,1.582,0.432,0,1
D-047,2021-04,51.95,77.65,0.851,0.213,0.431,4,4
D-047,2021-05,52.96,79.09,-0.246,2.102,0.38,1,6
D-047,2021-06,43.42,84.21,-0.024,2.26,0.353,2,1
D-047,2021-07,29.25,81.84,-2.181,0.74,0.362,0,10
D-047,2021-08,24.6,71.65,0.202,1.452,0.445,0,2
D-047,2021-09,20.92,51.37,-0.159,0.888,0.492,0,1
D-047,2021-10,27.28,34.92,-1.253,-0.809,0.534,1,1
D-047,2021-11,28.68,27.55,-0.635,-1.06,0.607,0,2
D-047,2021-12,33.64,24.82,-0.416,-0.519,0.589,1,3
D-047,2022-01,50.68,31.24,0.987,-0.293,0.57,0,0
D-047,2022-02,55.7,48.09,1.155,0.963,0.477,1,2
D-047,2022-03,51.14,56.28,0.789,-0.305,0.433,4,1
D-047,2022-04,40.4,68.29,0.373,1.272,0.461,0,3
D-047,2022-05,47.22,74.9,0.531,0.87,0.427,1,5
D-047,2022-06,48.16,83.73,1.322,1.833,0.422,3,6
D-047,2022-07,32.12,90.09,-0.655,1.168,0.325,0,4
D-047,2022-08,15.63,78.29,0.35,2.59,0.412,1,5
D-047,2022-09,6.35,55.55,-1.034,-0.512,0.51,1,4
D-047,2022-10,13.23,47.15,-1.025,-0.403,0.556,1,1
D-047,2022-11,15.5,34.49,-1.42,-0.624,0.618,0,4
D-047,2022-12,27.93,29.98,0.014,-0.652,0.548,1,2
D-047,2023-01,46.1,36.73,1.238,-0.434,0.559,1,3
D-047,2023-02,59.43,39.21,-0.216,-0.701,0.49,0,0
D-047,2023-03,67.92,55.51,0.595,0.282,0.449,2,1
D-047,2023-04,63.99,69.82,2.202,0.704,0.442,1,2
D-047,2023-05,57.75,75.73,1.597,0.524,0.407,1,2
D-047,2023-06,44.4,75.96,-0.275,1.663,0.361,0,4
D-047,2023-07,31.52,74.13,0.774,1.253,0.402,1,5
D-047,2023-08,18.45,63.67,-1.581,0.331,0.502,0,4
D-047,2023-09,24.13,56.23,-0.325,0.798,0.509,0,2
D-047,2023-10,31.72,44.17,-0.57,-0.048,0.516,0,1
D-047,2023-11,36.54,35.53,-0.782,-0.619,0.601,1,1
D-047,2023-12,38.32,31.22,0.619,-0.98,0.576,1,2
D-047,2024-01,47.43,32.82,-1.033,-0.309,0.522,0,2
D-047,2024-02,55.12,40.23,1.373,-0.163,0.499,1,2
D-047,2024-03,63.53,57.2,0.309,0.165,0.472,2,3
D-047,2024-04,57.1,67.62,1.65,1.224,0.435,1,1
D-047,2024-05,48.52,77.78,0.269,1.201,0.363,3,6
D-047,2024-06,42.54,89.66,0.781,2.283,0.338,2,1
D-047,2024-07,28.22,93.01,-0.887,0.769,0.322,0,3
D-047,2024-08,22.99,85.57,0.457,1.279,0.365,2,1
D-047,2024-09,10.24,63.26,-1.488,0.866,0.437,0,2
D-047,2024-10,17.09,47.34,-0.837,-0.777,0.486,1,1
D-047,2024-11,24.48,37.94,-0.839,1.045,0.548,1,2
D-047,2024-12,39.65,44.37,1.313,0.054,0.539,1,0
D-048,2021-01,66.93,56.48,1.681,0.84,0.43,0,4
D-048,2021-02,69.61,53.01,1.391,-0.347,0.442,2,2
D-048,2021-03,80.56,72.67,2.099,0.532,0.397,3,3
D-048,2021-04,74.28,83.41,1.27,1.498,0.395,6,6
D-048,2021-05,67.21,91.7,0.519,1.419,0.293,4,7
D-048,2021-06,66.47,98.64,0.396,1.951,0.315,3,5
D-048,2021-07,58.81,89.71,0.679,1.373,0.38,2,6
D-048,2021-08,55.15,77.61,0.531,-0.255,0.413,1,3
D-048,2021-09,39.92,63.64,-1.057,0.945,0.474,1,4
D-048,2021-10,42.17,53.12,-0.528,-0.5,0.465,0,2
D-048,2021-11,43.01,39.64,-0.354,-1.329,0.539,3,5
D-048,2021-12,50.73,40.21,-0.893,-1.846,0.468,1,1
D-048,2022-01,50.64,46.26,0.939,-1.018,0.519,3,1
D-048,2022-02,61.65,62.4,0.317,0.233,0.376,0,3
D-048,2022-03,68.01,68.37,1.684,0.594,0.408,3,3
D-048,2022-04,73.64,85.64,0.312,1.997,0.359,3,5
D-048,2022-05,74.96,93.8,2.639,1.213,0.293,1,4
D-048,2022-06,69.57,96.35,1.847,1.906,0.248,4,7
D-048,2022-07,52.31,88.69,-0.339,0.998,0.353,2,1
D-048,2022-08,40.15,78.26,0.682,1.029,0.378,2,5
D-048,2022-09,39.17,66.89,-0.578,1.252,0.446,0,1
D-048,2022-10,41.56,66.03,1.336,1.022,0.466,0,1
D-048,2022-11,45.81,57.69,-0.953,0.888,0.412,1,2
D-048,2022-12,55.8,53.91,0.537,0.165,0.516,0,2
D-048,2023-01,68.01,71.46,1.137,1.68,0.328,0,2
D-048,2023-02,86.7,72.16,1.523,0.169,0.348,0,1
D-048,2023-03,89.71,78.12,2.159,-0.196,0.357,0,2
D-048,2023-04,82.15,90.04,2.505,2.139,0.254,3,3
D-048,2023-05,72.47,95.05,1.564,1.869,0.338,1,3
D-048,2023-06,61.44,100.0,-0.173,2.191,0.288,4,3
D-048,2023-07,48.87,100.0,-0.591,2.3,0.306,0,5
D-048,2023-08,38.22,100.0,0.697,1.438,0.296,2,6
D-048,2023-09,35.13,88.45,0.092,1.303,0.354,0,4
D-048,2023-10,43.78,71.01,1.645,1.099,0.441,2,3
D-048,2023-11,45.49,61.5,0.993,0.108,0.495,1,5
D-048,2023-12,49.62,64.61,-0.355,-0.626,0.44,1,5
D-048,2024-01,64.98,73.28,2.397,-0.742,0.459,4,4
D-048,2024-02,66.42,85.07,1.426,0.364,0.357,3,3
D-048,2024-03,72.61,95.11,0.904,2.052,0.296,1,1
D-048,2024-04,72.48,100.0,0.478,0.108,0.294,1,5
D-048,2024-05,71.85,100.0,0.312,0.922,0.329,2,4
D-048,2024-06,64.36,100.0,0.117,2.021,0.294,1,4
D-048,2024-07,55.39,100.0,-0.43,2.886,0.33,1,5
D-048,2024-08,42.44,100.0,-0.454,1.96,0.264,1,6
D-048,2024-09,28.44,100.0,0.147,2.275,0.354,2,4
D-048,2024-10,30.11,88.26,-0.281,0.454,0.379,0,5
D-048,2024-11,46.94,76.83,0.317,2.472,0.35,4,1
D-048,2024-12,53.67,80.05,1.105,1.693,0.367,1,6
D-049,2021-01,66.84,56.7,0.066,0.554,0.442,1,3
D-049,2021-02,67.12,58.28,0.723,0.65,0.44,3,2
D-049,2021-03,63.35,73.31,1.578,1.033,0.374,3,3
D-049,2021-04,67.37,76.38,0.435,0.193,0.399,2,2
D-049,2021-05,60.75,87.7,1.634,1.928,0.331,3,2
D-049,2021-06,57.13,82.06,0.983,1.278,0.336,1,7
D-049,2021-07,55.62,76.69,0.502,1.147,0.399,3,6
D-049,2021-08,40.7,75.49,0.658,0.64,0.422,1,4
D-049,2021-09,36.87,61.99,0.539,-0.65,0.487,0,2
D-049,2021-10,47.58,51.65,1.055,0.092,0.442,0,2
D-049,2021-11,57.73,53.19,0.828,1.516,0.466,0,2
D-049,2021-12,69.56,44.57,1.034,0.462,0.474,2,1
D-049,2022-01,72.24,44.41,1.891,-0.514,0.428,4,1
D-049,2022-02,80.61,44.07,2.35,-0.195,0.476,3,2
D-049,2022-03,88.41,52.35,1.429,0.976,0.385,1,2
D-049,2022-04,80.16,71.21,1.993,1.456,0.384,2,5
D-049,2022-05,73.6,81.26,2.573,0.613,0.364,0,4
D-049,2022-06,63.56,79.55,0.043,1.453,0.334,2,4
D-049,2022-07,49.07,79.84,0.385,1.886,0.372,0,3
D-049,2022-08,49.92,77.41,1.565,0.272,0.373,1,3
D-049,2022-09,40.84,56.45,-1.26,0.624,0.461,0,4
D-049,2022-10,35.77,51.15,-0.272,0.781,0.516,1,4
D-049,2022-11,41.41,46.78,-0.062,0.569,0.453,0,1
D-049,2022-12,50.44,41.72,2.179,0.271,0.495,0,5
D-049,2023-01,58.22,44.35,-0.035,-0.913,0.521,2,1
D-049,2023-02,61.92,61.28,0.884,0.011,0.399,3,2
D-049,2023-03,66.65,80.74,1.499,0.586,0.388,2,3
D-049,2023-04,60.67,77.83,0.479,0.865,0.363,4,6
D-049,2023-05,55.72,85.54,0.638,1.511,0.362,2,2
D-049,2023-06,42.04,93.76,1.071,2.089,0.332,1,2
D-049,2023-07,26.79,91.94,-1.587,1.994,0.349,1,2
D-049,2023-08,23.55,82.33,-0.954,0.656,0.433,1,3
D-049,2023-09,32.94,70.03,-0.121,0.573,0.43,2,3
D-049,2023-10,34.42,57.67,-0.922,0.029,0.49,1,3
D-049,2023-11,50.11,53.82,0.352,0.356,0.531,1,2
D-049,2023-12,58.14,60.41,1.427,1.104,0.481,0,4
D-049,2024-01,64.39,67.34,1.902,-0.351,0.412,1,4
D-049,2024-02,77.69,66.3,2.028,1.057,0.362,4,5
D-049,2024-03,79.39,77.39,1.852,1.503,0.354,1,3
D-049,2024-04,79.85,84.54,1.498,1.825,0.326,2,5
D-049,2024-05,64.41,88.18,1.792,1.082,0.362,4,4
D-049,2024-06,58.96,90.11,0.908,1.169,0.333,1,3
D-049,2024-07,48.87,88.0,1.466,1.953,0.352,0,10
D-049,2024-08,48.97,85.37,0.527,1.396,0.403,3,2
D-049,2024-09,39.01,79.46,-0.775,2.225,0.362,1,5
D-049,2024-10,47.39,67.19,-0.117,-0.044,0.419,1,5
D-049,2024-11,40.62,54.94,-0.767,0.193,0.485,4,3
D-049,2024-12,56.2,52.07,0.393,1.006,0.508,1,2
D-050,2021-01,72.19,32.58,0.333,-0.12,0.537,3,1
D-050,2021-02,80.87,39.21,2.639,-0.457,0.514,2,2
D-050,2021-03,88.46,44.88,0.377,0.645,0.523,2,3
D-050,2021-04,86.0,52.31,2.783,0.215,0.435,0,2
D-050,2021-05,85.98,59.73,1.935,-0.23,0.41,3,3
D-050,2021-06,79.56,65.71,1.238,0.52,0.403,0,6
D-050,2021-07,69.82,58.9,0.988,-0.166,0.403,1,0
D-050,2021-08,61.79,47.45,2.013,-0.152,0.493,3,0
D-050,2021-09,64.66,35.84,1.943,-0.629,0.516,0,2
D-050,2021-10,57.72,33.37,0.267,-0.422,0.504,1,2
D-050,2021-11,53.9,23.42,0.928,0.199,0.598,1,2
D-050,2021-12,61.1,13.78,1.33,-2.073,0.631,2,0
D-050,2022-01,71.86,16.58,1.787,-1.61,0.589,1,1
D-050,2022-02,84.8,22.59,2.761,-1.651,0.624,3,1
D-050,2022-03,87.01,31.83,2.886,-1.601,0.484,1,3
D-050,2022-04,87.58,46.04,2.432,1.07,0.448,4,2
D-050,2022-05,81.33,67.15,1.982,0.369,0.43,2,3
D-050,2022-06,72.01,68.65,1.028,0.683,0.428,2,5
D-050,2022-07,61.3,63.06,-0.508,0.923,0.45,0,3
D-050,2022-08,49.86,56.79,-0.296,0.764,0.475,1,6
D-050,2022-09,57.34,49.77,0.224,-0.413,0.525,1,4
D-050,2022-10,59.77,36.61,1.435,-1.111,0.536,1,1
D-050,2022-11,50.32,34.07,1.189,-0.497,0.519,0,1
D-050,2022-12,54.52,33.99,1.065,0.221,0.497,2,2
D-050,2023-01,74.39,20.08,2.291,-0.02,0.567,0,2
D-050,2023-02,78.79,18.31,0.439,-1.927,0.563,5,0
D-050,2023-03,87.96,34.55,0.461,0.149,0.498,2,2
D-050,2023-04,79.61,54.02,2.119,0.581,0.452,1,4
D-050,2023-05,71.58,64.31,-0.043,0.938,0.396,2,1
D-050,2023-06,72.02,61.39,1.31,0.434,0.436,1,3
D-050,2023-07,61.84,54.2,1.962,-0.744,0.466,3,4
D-050,2023-08,55.63,55.29,0.743,0.967,0.485,0,6
D-050,2023-09,52.16,53.52,-0.742,0.336,0.439,1,3
D-050,2023-10,54.12,38.01,1.027,0.529,0.532,2,2
D-050,2023-11,55.82,30.27,1.028,-0.362,0.541,3,2
D-050,2023-12,69.1,25.46,1.729,-0.258,0.563,0,3
D-050,2024-01,81.62,30.56,1.487,1.032,0.547,2,2
D-050,2024-02,83.33,34.75,1.498,0.47,0.498,4,3
D-050,2024-03,86.15,48.06,1.824,0.137,0.523,0,2
D-050,2024-04,79.65,60.89,1.399,-0.074,0.324,2,0
D-050,2024-05,75.97,68.6,1.051,0.221,0.421,2,6
D-050,2024-06,67.98,72.73,1.338,0.781,0.45,2,2
D-050,2024-07,57.92,71.7,0.844,1.162,0.423,1,7
D-050,2024-08,50.43,69.5,1.477,0.816,0.416,0,5
D-050,2024-09,46.46,61.04,1.008,0.974,0.487,3,1
D-050,2024-10,47.73,48.37,0.349,0.455,0.497,1,5
D-050,2024-11,56.5,36.76,-0.329,-0.684,0.489,0,4
D-050,2024-12,71.49,37.22,1.228,-0.598,0.459,1,2
D-051,2021-01,50.33,38.33,1.598,-0.305,0.582,2,2
D-051,2021-02,64.93,46.16,0.546,-1.411,0.539,3,2
D-051,2021-03,67.86,49.55,2.072,0.661,0.49,0,2
D-051,2021-04,63.63,53.68,2.276,0.084,0.487,3,1
D-051,2021-05,58.1,57.36,0.622,0.981,0.469,3,2
D-051,2021-06,44.58,60.6,-0.446,-0.437,0.435,0,0
D-051,2021-07,44.64,58.43,0.014,0.496,0.466,1,3
D-051,2021-08,28.59,44.37,-0.955,0.283,0.52,1,3
D-051,2021-09,28.02,25.1,-1.395,-2.49,0.587,2,0
D-051,2021-10,32.4,12.73,-1.131,-2.766,0.624,0,1
D-051,2021-11,39.96,13.13,0.022,-1.787,0.636,1,0
D-051,2021-12,48.55,15.42,1.211,-0.851,0.599,0,1
D-051,2022-01,62.44,18.17,0.775,-1.384,0.578,1,1
D-051,2022-02,69.42,30.49,0.353,-0.429,0.494,1,5
D-051,2022-03,67.95,48.57,-0.055,-0.841,0.441,1,4
D-051,2022-04,70.28,54.99,0.956,0.587,0.463,1,2
D-051,2022-05,72.12,60.96,1.699,1.91,0.451,1,2
D-051,2022-06,53.52,62.52,0.445,1.058,0.466,1,5
D-051,2022-07,37.57,62.53,-0.439,-1.254,0.437,2,4
D-051,2022-08,32.18,50.93,-0.528,0.422,0.507,2,3
